Family,Oxygen,Carbon_Source,Proportion
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
Pseudomonadaceae,Anaerobic,Succinate,0
